763447400 《盲约》蒋欣约会被喂饭 0
764371300 張惠妹烏托邦2.0@高雄巨蛋  0
764507300 黑白套装显示好身材 0
768511700 大张伟：国民很愚昧，流行歌手很恶心-七分七秒  -1
769481300 水下拍戏独享清凉  0
770679600 李治廷儒雅尽显英伦风  1
771185300 金Samuel《Sixteen》现场版0826 0
771873100 Golden  0
775039600 孙俪何润东《那年花开》再聚首  0
775896700 《中国新歌声2》评点：李硕对战叶炫清  0
778182900 李光洙挑战普拉提大失败 -1
779959800 吴亦凡“菠萝头”造型上线  0
781818900 B.A.P《HONEYMOON》现场版0907 0
785861800 林峰曝个唱吴千语不去  0
786740000 吴建豪回国帅气现身 1
786876000 韩红做音乐剧为公益 1
788231000 宣萱与陈豪重演浪漫场面 1
795503900 林志玲活动现场被黄晓明催婚 0
796477600 薛之谦反指李雨桐出轨  -1
796611400 独家专访陈娅安：第一次见蒋劲夫我害羞到不行 0
797247400 大张伟《化蝶飞》  0
797673100 巩俐白衣尽显霸气尊贵  1
799130300 刘洲成前妻否认骗婚做假口供 -1
799380900 黄轩“大器晚成”的85后“领头羊” 1
803063800 王真儿时尚写真飒劲十足 1
804809900 《中国新歌声2》评点：扎西平措VS子子 0
804944000 冯绍峰缺席群访回避绯闻 0
805018400 何洁为乱停车致歉  1
805716100 《通靈少女》李千娜金鐘女配角獲獎  1
807840400 赵丽颖拍戏尽显反差萌  1
808523900 李昇基谈退伍心情称有负担感：很难自然的说话 -1
808906700 王祖蓝否认娇妻患抑郁症 0
809064700 鹿晗曾透露计划27岁左右结婚:谈恋爱不会隐瞒  1
809166200 《中国新歌声2》总决赛 0
810557800 于晓光标拼音学韩语 0
813248800 李宇春巴黎走秀气场强  1
817876900 福原爱甜夸台湾婆婆“超美” 1
819062400 崔始源爱犬咬死人  -1
820827300 第30届东京电影节 0
821214100 刘诗诗街拍大片曝光 0
823421700 佟丽娅短发尽显知性大气 1
823702400 窦骁尽显活力荷尔蒙 1
825032900 双宋今日大婚  1
827448200 古天乐宣萱相隔16年同框  1
833911100 吴亦凡鹿晗杨幂抢着穿的运动鞋  0
836978000 《猎场》胡歌“吐水风波”被澄清—早班机 0
837451500 林志玲回应和言承旭复合：还没有 0
844090300 很恐怖很可怜！马国明TVB台庆遭恶搞狂亲林盛斌 -1
844596600 杨幂穿黑色短裙大秀美腿 1
847404800 钟丽缇展现“丰腴美”  1
848085600 吴亦凡花絮照曝光  0
850522400 蔡依林回应金马演唱失误：相当遗憾  -1
859003900 陈凯琳笑认对郑嘉颖忠诚 1
2075443309  全智贤婚礼现场高清！视频  0
2693534509  路亚钓鱼教学  0
2824987809  章子怡全裸体挑战，浪漫动人！  1
2978221909  王珞丹李光洁闪婚闪离事件揭秘  0
3003549509  专访陈晓：看陈妍希被骂，比我被骂还难过[高清版]_1  0
3502555609  我们结婚了 0
3522530509  张洪杰调侃潘长江身高  -1
4561946609  马景涛上床压黄圣依 0
5025194909  汤唯咬舌湿吻  0
5097985409  “晶女郎”文凯玲《鸭王2》肉光四射 0
5273046509  2015mamaexo看少女时代  0
5500924609  [鹿晗]- 0
5515478009  一次就好杨宗纬mv 0
5814381909  《好先生》关晓彤心情不好飙英文骂人 0
5909987909  宋仲基宋慧喬  0
6041653909  【相声】《免费电话》_李金斗_大兵_赵卫国_标清  0
6056211609  朴海镇 0
6298797009  张国荣香港十万“兄弟”吓懵黑社会老大  0
6355988209  这女的作死 0
6469633409  帅酷哥哥言承旭好强大的魅力，能把一个小女人迷成这样！  1
6488631509  夫妻俩在台上吵得快动手了，涂磊、雷明大骂：两个垃圾，赶紧离婚  0
6506584309  刘在石又耍赖  -1
6517424509  黄家驹这视频曝光，歌迷疯传 1
6533922009  胡歌越说越暧昧不清，霍建华只好躲后面娇羞捂嘴笑！  0
6543349309  演员唱歌小合集 0
6552248809  上戏网红黄思思不仅睡闺蜜男友还拍片！  -1
6565681409  10大关羽扮演者，甄子丹最失败，陆树铭难以超越！  0
6816580009  【娛樂節目】林依晨獻唱，喊鄭元暢“老公”伴舞  1
6866091109  星爷遭外国记者嘲笑当众发火，李连杰上台踢烂桌子吓得外国人懵逼  -1
6866677909  安吉小鱼儿好可爱，还会一口流利的英语  1
6877765309  20161202MAMA红毯完整版 0
6988622909  【云南山歌搞笑剧】曾半仙泡妞记03（完）_标清 0
7004573609  赵丽颖坐经济舱低调飞台湾  1
7009625609  穷小子变亿万富豪，请抛弃自己的前妻吃饭，前妻很后悔，好看！ 0
7014537409  李小龙 0
7039399409  宇宙少女程潇超萌喷嚏瞬间，这声音完全无法抵抗  1
7172399409  【田柾国】JK躲女生合集  0
7374594109  颖儿一身粉色长裙上台领奖，说到颁奖人刘恺威时感觉很尴尬 -1
7392556009  霍建华林心如结婚  1
7394575909  林正英电影：小伙胳膊受伤去看病，林正英一看问题很严重  0
7415811309  【任嘉伦】模仿崔彩屏  0
7415997109  【张国荣】抽烟混剪 0
7416448709  赵正锡 0
7416939909  【陈伟霆】【大轰炸】电影大轰炸 0
7424912609  《雪之花》之苏志燮大叔演唱版  0
7428529209  任嘉伦为戏暴瘦三十斤？ 0
7431534309  赵又廷p图辣眼睛  -1
7431850909  郭冬临小品涉嫌地域歧视遭起诉律师尚未立案  -1
7432375909  吕丽萍三段坎坷婚姻，曾后悔与张丰毅离婚，儿子去世是一生 -1
7432574009  吕丽萍三段坎坷婚姻 0
7434890609  北京这场演唱会，鹿晗摔倒，咬牙坚持，粉丝心疼不敢看 1
7437322309  郑秀文羞看猛男热舞 0
7445191409  看近期采访越来越觉得郑爽其实活得特别通透，思想很豁达  1
7455056109  世界小姐孙逸瞳主动脱衣拍戏 0
7458730509  面瘫系男神赵又廷竟然一秒钟流泪 0
7468043509  周秀娜对拍电影很感兴趣 0
7481108309  成龙私生女 0
7487501309  王思聪最想毁掉的7张照片，最后一张连王健林都看不下去了 -1
7490656109  【万茜】青玉案 0
7491420709  套路深！大秦帝国之崛起宁静心狠手辣 0
7496615009  【祖峰】2017生贺/双刺个人剪辑 0
7517656909  张艺兴获全能艺人奖：很爽，努力道路依旧很长 1
7518961009  TFBOYS三兄弟之三周年大舞台篇 0
7520704209  《欢乐颂2》要拍了，蒋欣却胖得穿不下樊胜美的裙子  -1
7521016209  拍《功夫》星爷因洪金宝达不到他的要求，两人闹翻，谁错了？  -1
7522078309  黄飞鸿的佛山无影脚到底多厉害？最厉害的不是李连杰而是他！  0
7527333809  张艺兴 0
7530140509  赌桌上，有人花钱雇大傻来杀刘德华陈百祥谭咏麟，这下大傻不傻了  -1
7532694409  【易烊千玺】九九八十一混剪 0
7534899909  逃婚新郎，托路人给新娘留下一封信：“有缘再见” 0
7538452209  《下一站  0
7539474109  欧豪马思纯的狗粮，我已经领了  1
7539840809  天下霸唱  0
7541759409  周星驰电影也总是充满讽刺，这一段济公挑战天庭是讽刺权威的典范  1
7542379809  曾志伟身高之谜终破现场量身高  0
7545190709  扒一扒刘涛鲜为人知的情史  0
7546367309  王健林：不能说是小意思，那样话说的太狂了，那就说是中等意思吧  0
7546537409  被称香港四大恶人当面骂周星驰太无情，因病去世却难以瞑目 -1
7551213409  EXO朴灿烈震撼出场rap表演，瞬间帅炸  1
7556598009  歌坛浪子王杰究竟得罪了哪路大神 -1
7559173309  黄渤损人技术真是太厉害了，名嘴小S被气的大哭，智商爆表 1
7559269909  王俊凯易烊千玺王源刻骨练习舞蹈，晚上十点寝室练舞曝光  1
7560263109  决战江桥电视剧全集 0
7564138309  黄家驹生前最受气的一次 -1
7564243709  岳云鹏被“郭德纲砍了”孙越不救，反怪岳云鹏招惹他！ 0
7564795009  都是努力换来的：迪丽热巴——幸运背后是不断争取 1
7568487109  张耀扬 0
7569313809  幸运星郑爽选择张翰，张翰害羞跑去拉郑爽，扭捏的手脚全不自然了  0
7569692409  杨幂抱怨刘恺威婚后不浪漫，调戏他都无动于衷 -1
7570555609  女嘉宾上场就骂婆婆，涂磊生气大骂没家教 0
7572578009  施展美人计擒获汉奸头  0
7572764209  杨幂抱怨刘恺威婚后不浪漫  -1
7574028109  Angelababy当着大家还干过这种事？黄晓明都尴尬了！ -1
7574169509  紫薇正式册封为明珠格格，享受万人跪拜和无限荣耀！  0
7574971209  ＃SEHUN＃＃EXO＃＃吴世勋＃@  0
7575700209  郭麒麟嘴太碎了，还不要脸，宋小宝也看懵了  0
7577961909  怎么回事？刘诗诗低头面色阴沉  0
7579024209  《搜索》吵架花絮：高圆圆演完泪流不止，姑父拍背安慰，暖心！ 1
7579621909  扒《三生三世》赵又廷  0
7582024009  实拍甜馨都长这么高了好漂亮 1
7582345109  继女与蒋欣起争执，蒋欣伸手打继女，为了讨公道蒋欣大闹花鸟市场  0
7582621809  曹颖带儿子参加真人秀，吐槽儿子：他还骗我们说不喜欢女生 0
7587148409  刚出道时的周冬雨，特别清纯，特别单纯  1
7587697109  林心如挺孕肚拍戏获赞一场戏NG20次仍被苏有朋删(1) 1
7589618809  王自健谈周立波，没文化，自以为是，特别瞧不起他 -1
7592062909  快要临产的贾静雯为什么瘦到让人心疼？老公修杰楷对她要求太苛刻  -1
7593119209  曹颖与儿子玩直播大变脸，网友惊呼认不出 0
7593576009  赵雅芝青春活力，积极加朋友的微信群，特别受欢迎 1
7595117409  老梁讲述：音乐大师刘欢独特的风格造就无数经典歌曲  0
7595295509  小张铎感慨拍戏受伤恢复快  0
7596495209  玖月奇迹被质疑节目作假，双脚  -1
7599463109  女人又凶又丑，还总是打胎不生孩子，涂磊发飙：丑人多作怪、垃圾  0
7602545609  金星称自己唯一的遗憾就是不能生孩子，汉斯嫌金星没有女人味  -1
7608887509  吴孟达靠这个本事横行武林  0
7610444309  黄豆豆到底有多厉害，《星光大道》即兴表演舞蹈大开眼界  1
7611291009  李易峰说没恋爱，吴昕却被他粉丝大骂，到底是谁利用谁？  -1
7613063409  杨幂带员工上节目要红一起红，不愧是颜值和智商都担当的好老板 1
7613518509  军阀让村民挖古墓，林正英劝阻不停，结果严重了  0
7614073609  岳云鹏欺负师弟怒抽师弟陶阳巴掌，岳云鹏 0
7614921309  宋小宝竟然当众调戏金星，金星差点没气晕！  0
7615108609  费玉清为何至今未娶，听听老梁怎么说，敢说真话的我只服老梁  0
7618172309  岳云鹏在台上揭穿郭德纲老底，惹怒郭德纲发飙，当众撵着打 0
7618506309  富二代放狠话威胁主持人，涂磊大怒：禽兽不如 0
7619790209  恶婆婆赶走儿媳妇，现场激烈对骂，涂磊大骂母亲犯贱  0
7620777909  霍尊母亲仲小萍首谈离婚原因，火风流泪直言：我从未对不起他娘俩  0
7623130709  孙红雷 0
7624125009  女鬼得知自己死亡真相  0
7624125809  李金铭和张睿浪漫对戏遭妒忌？这个小品演得太好了，可以上春晚 1
7627323509  此女太不要脸，和45岁老男人玩暧昧，涂磊发飙怒斥此女！ 0
7627428709  狂兽  0
7628968809  冯巩牛群相声  0
7629781409  亿万土豪奔驰车不开换三轮车，装穷去见做官老友，结果太凄凉了 0
7631847509  范冰冰因吃醋砍伤任泉，左小青鸣不平却不得不道歉！  0
7632164809  《摆渡人》：梁朝伟老了也开始演烂片了，总觉得观众傻欣赏水平低  -1
7635564809  ＃旋风少女2＃长沙见面会，＃郭俊辰＃说到自己的粉丝们时说诚恳  1
7636177209  【独孤子黑】5分钟看完周星驰《情圣》，论骗子的自我修养～  0
7641157009  【谷阿莫】5分鐘看完2015電影《海洋深处》  0
7641447909  ＃鹿晗Reloaded演唱会＃＃鹿晗Reloaded＃＃鹿晗  0
7642972609  流浪孤儿三毛的经历太悲惨了，被扒窃集团控制不从就被打骂 0
7650688409  小S嫌娘家太臭 -1
7651461009  小沈阳酒后清唱刀郎《披着羊皮的狼》，比肩原唱！ 1
7651609309  唐嫣背脚受伤的霍建华不小心从山坡滚下去，还意外亲上了  0
7651737609  许冠文经典喜剧展现70年代赌场盛况，不愧为当年票房冠军 1
7653103409  大哥以为失散多年的弟弟很穷，慷慨救济，没想到弟弟有亿万身家 0
7654266809  剃刀边缘  0
7655453409  ＃第四届音悦V榜年度盛典＃＃鹿晗值得最好的荣耀＃  1
7655580109  韩国天团UNIQ惊艳亮相快本！谢娜调戏高冷男：今天坚持不要笑  0
7655721409  搞笑巨星闪耀宋慧乔 0
7655796309  张杰不善言辞有谢娜懂  -1
7656689409  无耻渣男让全场嘉宾破口大骂 0
7656918509  大揭秘 0
7656924009  女孩上台欺骗涂磊遭揭穿却死不承认，涂磊大怒 0
7657423009  83岁老人一上台，活的却像38岁，现场揭露身份吓坏涂磊摔下台  0
7657664609  海清撒娇不干活，师父黄磊嫌弃大家太笨，亲自动手享福梦碎 0
7657894209  军统女特务对曾经侮辱过他的叛徒心狠手辣，直接搞得叛徒精神崩溃  0
7663770109  筷子兄弟2017年最新神曲 0
7664795609  陈思成、佟丽娅绝不容易离婚？老梁说出其中真相  0
7664960309  吃货陈赫收到一封信无法用手接，跑男各个成员也一脸蒙蔽！ 0
7665685209  42岁杨童舒全家近照曝光，神秘老公背景强大儿子调皮名字有趣 1
7665685409  苏有朋表白赵丽颖林更新横刀夺爱 0
7666509909  杜海涛李易峰等人学芭蕾，何炅调侃杜海涛，表示跳的太有魔性  1
7666731009  林心如拍戏最惨的一次，据说事后都有心理阴影 -1
7666997109  孙红雷遇到对手啦，关晓彤发飙把孙红雷骂飞，还不敢还嘴  0
7667105909  黄磊想杀何炅的“宠物”做大餐，何炅紧张得语无伦次的拒绝 0
7667107409  乌鸦张耀扬学校门前羞辱老师，流氓气质是亮点 0
7667449909  涂磊不用一个脏字就把渣男骂的灰头土脸，现场掌声不断 0
7667478509  老妻少夫现场吵架像说相声，涂磊都听愣了 0
7669107909  赵又廷：别再叫我姑父了 0
7669137009  徐静蕾、黄立行：他们的戏里戏外 0
7669959009  林心如自曝：险些与苏有朋断交！ 0
7671858609  《千机变》成龙首部僵尸片  0
7671954009  拜金女太嚣张！狂言杜海涛配不上她，娄艺潇这回怒了  0
7672213909  欧弟、文松同台PK舞技，究竟谁更胜一筹！  0
7672904109  任重和奇葩富家女相亲，这喜剧效果赶上小品和相声了！搞笑担当~  0
7673508609  女选手太做作不满金星点评要求重跳，金星发飙怒斥舞蹈太死板！ 0
7674302609  吴昕大方聊前任男友 1
7675594109  心酸！吴磊舍不得姐姐走，姐姐骗他说自己不喜欢他 0
7676395809  第一书记20150821爷爷瘫痪奶奶病 0
7677361209  富二代满嘴谎言戏耍女友，涂磊发飙大骂畜生，家族寄生虫  0
7679601309  男嘉宾汉语都说不好还崇洋媚外，遭涂磊怒斥：一只忘本的慕洋犬 0
7681402209  周立波到底有多狂  0
7681457209  王思聪澄清与杨幂关系  0
7681790209  朴灿烈最性感的瞬间 0
7681806709  这女人命运太悲惨，涂磊情绪失控大骂渣男母亲，气到声音发抖  0
7681822509  李小璐嫌弃甜馨黑，没想到甜馨语出惊人，李小璐瞬间石化  0
7682093909  刘恺威硬不肯与杨幂离婚的原因竟然这么简单？“50亿”女老板说  0
7682105409  刁蛮胖女人大骂涂磊闭嘴、滚蛋，当场被保安赶下台 0
7683262109  隋唐第一之争，宇文成都大战李元霸  0
7684226409  见到倪萍董卿又哭了朗读者_5  0
7684893809  吴宗宪节目遇到初恋和初恋互相嘲讽  0
7685176509  老梁：做梦到底能不能预测未来呢？听得网友一愣一愣的直呼受教 0
7685558609  温柔的谎言：安然背后的男人，殊不知背后的利用与结局！  0
7687094009  黑老大甄子丹带手下追杀好兄弟，杀气十足！  0
7688213609  张艺兴与蔡依林即兴合作热舞，小绵羊对前辈毕恭毕敬好有礼貌，赞  1
7689450509  林允：星爷很孤独  0
7689497709  刘恺威硬不肯离婚的原因？“50亿”大幂幂这样回答！ 0
7690051509  刘能不小心被赵四媳妇给睡了，赵四委屈毁了，笑死我了！  0
7690081909  王小源不知阿哲父亲去世快手录视频被骂秒删视频  0
7690098209  女娲竟被阎王抓进地府，无奈伏羲元神出窍闯十八层地狱 0
7690538009  富婆一上台就侮辱，涂磊现场怒斥：有几个臭钱就得瑟  0
7690821909  黑社会仗着人多欺负装修工，没想到装修工的身份背景不简单 0
7690831109  东北小山竹表情包大爆发 0
7691296109  黑帮老大武功高强，却被一个胖子一下打倒 0
7691602509  穷屌丝自称年薪上百万，骗走女友百万房产，遭涂磊怒斥：无耻之徒  0
7692154409  罕见赵本山与刘能同台演小品！《买年货》笑死人不偿命！  0
7693735209  刻薄女节目现场太嚣张，涂磊大骂女嘉宾！观众表示乐开花！ 0
7694569609  不三不四都来挤地铁 0
7695473909  林俊杰和田馥甄到底是友情还是错过的爱情 0
7696765409  《非诚勿扰》拜金女马诺被骂下场，犀利男嘉宾厉害了，太解气了 0
7698621709  她出身农村颜值不输赵丽颖取错名字星途暗淡果台力捧也不红 0
7699309609  胡海泉战队现场演唱《丑八怪》，薛之谦突然出现加入其中惊讶全场  1
7704808009  听哭了！白军选演唱曲剧《刘全进瓜》哭坟 0
7705093909  Vill＆Toomtam  0
7706667609  《珍珠耳环》60集大结局（戴向宇、陈紫函结婚了 0
7708976209  《非诚勿扰》拜金女马诺被骂下场，太解气了  0
7709770609  为了消灭丛林战争中的越军，美军每一步进攻都要付出血的代价  0
7709808109  刘恺威微博突然表白 1
7712634409  罗晋脱外套给唐嫣尽显“男友力”网友：到哪都牵手，唐嫣好幸福 1
7712925209  这女人狂言杜海涛配不上她！李湘气的当场发飙！  -1
7713828809  凡迪的一首《天之大》唱哭了观众，唱哭了自己 1
7714978809  关晓彤离家出走，张艺兴幻想关晓彤遭绑架被人虐待，看一次笑一次  0
7715061009  谢娜张杰首次同台飙歌  0
7715082109  郑伊健唱的《仍能情深爱上》听完超感动，歌词动人初恋也深刻  0
7715451309  涉嫌恐吓女儿  0
7716221609  陈乔恩生日宴上答谢来宾：大家吃好喝好，我就很开心  1
7717522309  【杨洋】狗带戏集合（杜长友、占士吴、若白、茅十八） 0
7718676509  井柏然讲话被郑爽玩手机忽视很受伤，坦言脾气不好只能忍！ -1
7719062709  恶婆婆要挟怀孕儿媳，儿媳当场揭穿母子阴谋，涂磊：你们怎么忍心  0
7720518409  汉奸带着鬼子进屋搜八路 0
7721841509  僵尸半夜闯入地牢  0
7723462009  涂磊的话让全场嘉宾都愤怒了，竟然会这样说  0
7723655409  刀郎复出后谈隐退五年只为倾囊相授给声音空灵的云朵  1
7723761309  暴躁女台上直接动手打人涂磊大怒让她滚  0
7724182909  小品  0
7724693609  渣男渣女让人太气愤，涂磊都不顾形象大骂了  0
7725158209  范冰冰孙俪同是演生孩子，一个像声音像叫床一个痛到快要撕心裂肺  0
7725285409  张绍刚太嚣张，竟说郭德纲不正常，老郭一听变脸了 0
7728554709  沙溢唱歌，被安吉嘲笑到不行，沙溢一脸无奈！ 0
7728896109  少林寺被入侵，方丈自焚，师傅也中箭身亡 0
7729248609  汉奸正在田里霸占黄花姑娘，半路杀出鬼子来抢了  0
7729414109  MC天佑：小沈阳删除天佑微信居然是怕媳妇，球球说也把我删了 0
7729718109  王俊凯录制节目现场，身体不适扶栏杆狂吐，表情十分痛苦！ -1
7733924709  晚上别在殡仪馆拍照，否则后果很严重，男子不听劝告，结果惨了 0
7735089909  戚薇嫌弃李承铉拉二胡太难听，亲自上阵，结果惊到全场人  0
7736630309  鹿晗被媒体小姐姐调戏  -1
7737105309  吴亦凡活动现场挑战快问快答 0
7737267809  纪连海一语道破《雍正王朝》的最大漏洞，实在是厉害  0
7737611109  农村父亲上台，寻找失踪15年女儿，涂磊说出女儿遇害后下跪痛哭  0
7738361509  王俊凯《高能》录制突发情况身体不适脸色苍白加呕吐  -1
7739596209  【凯源】小天蝎的人还是不要惹吧 0
7740756409  大炸易烊千玺小挂件小炸杰克森，一言不合就啾啾，你们太腻歪啦 0
7741133209  灾难大片《清算日》末日来临，万只怪兽从地狱涌出袭击人类 0
7743139609  男子带来的东西，专家：这东西搞不好就得杀头！  0
7746209009  邓超竟然现场说范冰冰最阴暗，李晨当场发飙动手  0
7747200009  包贝尔自曝之前曾被妻子包文婧“逼迫”谈恋爱，烟头烫身  -1
7747930409  刘恺威现场暴露，和杨幂一个月见一次，其实没有离婚  0
7750907009  杨丽萍私宅似仙境，60岁无婚无子，她这样面对孤独  1
7755098609  育良书记评价陆毅敬业但还是差火候，跟小鲜肉对戏就是受气和受罪  -1
7757390009  完犊子！宋小宝处对象，还尿炕了！  0
7759551709  朱之文这些年坚持不离婚的原因曝光  0
7764489309  宋小宝师弟携墨迹女开黑店，太好笑观众都笑的打滚了！ 0
7766049909  大衣哥朱之文经纪人曝光，前后两任都是自家人 0
7766171409  催泪情歌  0
7766927609  崔永元嫌和孟非“斗嘴”不过瘾，竟然调侃起了坐在下面的评委  0
7766980509  细心哥霍建华对粉丝想得很周全，不愧是好丈夫 1
7768155309  洪金宝跪求林正英巴掌，被揍趴了，还异常高兴 0
7772667609  刀郎宝刀未老，一曲《送别》内力十足，汪涵称赞刀郎很豪爽很单纯  1
7772801609  姚贝娜演唱《随它吧》，现场张力十足，尽显雪中豪迈！ 1
7773379809  女学生太漂亮，将军喜欢上了，用简单直接霸气的方法带她回家  0
7775251009  禽兽不如！继父连续多次侵犯继女，声称不能白养女儿  0
7775478309  西洋吸血鬼太厉害，林正英法术法器全失效 0
7776925709  洪欣告诉儿子张丹峰不是他亲爸，儿子的反应吓这两人了 0
7777018609  选手带伤坚持参赛  0
7777456909  现场第一次！杨宗纬首唱《凉凉》激动到发抖  0
7777758609  杨幂至今都不肯原谅赵丽颖的内幕！真相太伤人 -1
7777787909  吴倩莲顶嘴周润发，后果很严重  0
7777788809  家有儿女：刘梅要刘星转学，刘星气的大骂亲妈败家子  0
7778499309  孙红雷怒驯黑帮老大，屋里杀气腾腾鸦雀无声  0
7778863109  一直陷害林心如的女人，被揭穿身份，原来是冒牌货，大快人心  0
7779047809  冯小刚现场怒斥男子欺骗观众假装憨厚，宋丹丹不满愤然离席 -1
7779868409  游本昌版济公  0
7780851009  赵文卓：要想家庭幸福不能太自我 0
7781056709  罗志祥私下原来这么严厉，对公司的人毫不留情面  1
7782623109  王丽坤生孩子，龇牙咧嘴、挤眉瞪眼，不一会就生下来了 0
7783770609  【魏大勋＆李沁】初初  0
7783824109  《人民的名义》分集剧情第43集 0
7785171309  竟敢挑战赌神周润发，欺负他表妹，后果很严重 0
7785227509  王健林为什么是首富，一个小细节就看出来 0
7785307409  鹿晗是如何被惹毛的，傻狍子生起气来也是发怒的  0
7785810609  欲侮辱小姐遭强拒，转身欺负俏丫鬟，结果得逞 0
7786321109  雌雄同体僵尸刀枪不入！却害怕林正英女儿的口水，真是太刺激了 0
7789666709  戏份越多包袱越重  0
7790036309  贪官持免死金牌公堂对抗康熙皇上，谁知免死金牌被调包，顿时懵了  0
7792839709  王宝强半夜微博发图羞辱马蓉，离婚后被黑的最惨的一次 -1
7792869309  【虫儿飞】风云电影原版＼x2F郑伊健live版 0
7795249009  杨迪录节目惹怒嘉宾，直接无视直怼难以下台  -1
